,inscricao,ano,municipio_residencia,uf_residencia,idade,sexo,estado_civil,raca,gestante,municipio_prova,uf_prova,nota_ciencias_da_naturaza,nota_ciencias_humanas,nota_linguagens_e_codigos,nota_matematica,nota_redacao,questionario_pai,questionario_mae
93,6aea69cd043e47f99f5dc98264805ab85f0b6231,2016,Rondonópolis,MT,20,M,Não informado,Branca,Não,Rondonópolis,MT,413.1,541.7,564.2,421.0,440.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
94,9d7bf0f9c4eef2cee9f111baefe4e9fe17a8bdbd,2016,Santa Luzia,MG,26,M,Solteiro(a),Branca,Não,Santa Luzia,MG,444.7,412.6,382.5,433.8,260.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",Não completou a 4ª série/5º ano do Ensino Fundamental.
95,208e05b2a1bb30f66d509e5f53a8e126fecf8d6a,2016,Russas,CE,17,F,Não informado,Parda,Não,Russas,CE,456.7,528.5,456.5,429.0,580.0,Nunca estudou,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
96,f02d83027c206dc62f6051b098fe57514a512648,2016,São Paulo,SP,18,M,Não informado,Branca,Não,São Paulo,SP,591.8,625.3,591.7,650.0,760.0,Completou a Pós-graduação.,"Completou a Faculdade, mas não completou a Pós-graduação."
97,1a2b323760650526e617eee8e9b74f5accc8677f,2016,Poá,SP,42,F,Solteiro(a),Branca,Não,Poá,SP,510.0,543.2,575.7,496.7,560.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
98,b385375f93bf3c8cd9c1c99d0f136b1d718aafaa,2016,Santa Maria,RS,20,M,Não informado,Branca,Não,Santa Maria,RS,435.5,557.9,530.3,487.8,380.0,Não sei.,Não sei.
99,da368ccf70b742a39fdaed13826c429a393b9b67,2016,Ipu,CE,21,F,Não informado,Branca,Não,Ipu,CE,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
100,f46312530d2396d3e19b4f871c08c69af169e61e,2016,Nova Venécia,ES,19,F,Não informado,Branca,Não,Nova Venécia,ES,432.7,578.4,546.8,408.4,540.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
101,e57382b06163599199c713cc1547c331bba1a3c5,2016,Pelotas,RS,17,M,Não informado,Branca,Não,Pelotas,RS,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
102,db3d90f89c29a36e60a2fa1f8312dff684a8c7ca,2016,Santana,AP,20,F,Não informado,Branca,Não,Santana,AP,383.1,566.5,404.0,380.7,620.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
103,6cf3b5ed0cc238c2187d949eb1b4448e980e3da8,2016,São Paulo,SP,19,F,Não informado,Preta,Não,São Paulo,SP,452.7,620.1,617.7,400.0,640.0,Não sei.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
104,df1637272672a237c36430a25a3167cb50a28bbb,2016,São Gonçalo,RJ,19,F,Não informado,Preta,Não,São Gonçalo,RJ,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
105,a7f39916fea1e145dfede35799c94998938c7b50,2016,Sorocaba,SP,22,F,Não informado,Preta,Não,Sorocaba,SP,383.2,495.6,492.3,371.1,520.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
106,ec425f49307805a69a22c5e48a6f7b2375375b61,2016,São Paulo,SP,17,F,Não informado,Branca,Não,São Paulo,SP,442.5,555.5,486.0,411.8,680.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",Não completou a 4ª série/5º ano do Ensino Fundamental.
107,9dde22272c72904e4d722d23b2c0f98c59820691,2016,Palmeirópolis,TO,17,M,Não informado,Parda,Não,Palmeirópolis,TO,390.1,577.9,455.0,575.0,600.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
108,61a7418ba4149a3d35cf82235c6d775a4167becb,2016,Itaquaquecetuba,SP,17,F,Não informado,Branca,Não,Arujá,SP,471.8,535.9,555.5,408.6,680.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
109,693e5ddade1cea23d6f3bf9c19be79aa07c458a0,2016,Francisco Morato,SP,17,F,Não informado,Parda,Não,Francisco Morato,SP,383.7,520.6,544.7,378.4,360.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
110,5d409df3b610ca98c29f339a2b9e48965f7dcdd1,2016,Ubatuba,SP,19,M,Não informado,Não declarado,Não,Ubatuba,SP,541.1,557.9,576.9,457.4,580.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
111,6698841b20a8b8109a62ad87c39b775f9587acd0,2016,Caxias do Sul,RS,44,F,Não informado,Branca,Não,Caxias do Sul,RS,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
112,5f7acabd799a730469eac13ddb8e05a0d8a84572,2016,Varginha,MG,38,F,Solteiro(a),Parda,Não,Varginha,MG,519.3,564.3,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a Faculdade, mas não completou a Pós-graduação."
113,a396d9225f5b48b7177827c0f09fc5285674599e,2016,Guarapari,ES,27,M,Solteiro(a),Parda,Não,Guarapari,ES,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
114,9f3154f46424b7847fcc22640b8de69c4db14ddc,2016,Moji Mirim,SP,17,F,Não informado,Branca,Não,Moji Mirim,SP,575.5,605.2,606.9,708.2,560.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.
115,f0877a18e15982d733e9aeca82bbcb2a161917e8,2016,Nova Prata do Iguaçu,PR,18,F,Não informado,Branca,Não,Dois Vizinhos,PR,454.2,433.0,485.2,445.3,520.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
116,aa16a27c710933541bedd77943eab6beb6218728,2016,Araguari,MG,17,F,Não informado,Parda,Não,Araguari,MG,582.2,602.8,599.4,496.1,840.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
117,9ff200dba2915df2a66ef68e2705e8aa0d17ad24,2016,Uberlândia,MG,19,F,Não informado,Parda,Não,Uberlândia,MG,542.1,610.3,583.3,499.7,940.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
118,f17bbe8db9aa99451eeac1f52d580a35999d720e,2016,Camaçari,BA,17,F,Não informado,Preta,Não,Camaçari,BA,438.7,446.1,470.1,345.8,340.0,Não sei.,Não sei.
119,648f9db6808006abd9065a693ab8a8a512551892,2016,Castanhal,PA,21,M,Não informado,Parda,Não,Castanhal,PA,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
120,8fef04607c9db1028c9a958e49f3afb2e980c8e0,2016,Nova Xavantina,MT,21,M,Não informado,Parda,Não,Barra do Garças,MT,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
121,dd0c57d54e154ae5c01ea4174f4dfe4990ffda07,2016,São Luís,MA,26,F,Solteiro(a),Parda,Não,São Luís,MA,373.7,594.7,543.0,540.2,640.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
122,5c6dc7f8539bcc91ea9bbf131aac5bcd06292b85,2016,São José dos Campos,SP,34,M,Solteiro(a),Parda,Não,São José dos Campos,SP,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
123,e61f329517670fdd3f308258e43c37fc12642e69,2016,Vila Pavão,ES,16,M,Não informado,Branca,Não,Nova Venécia,ES,509.2,575.1,548.5,540.5,560.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
124,edb8ce295c9abc8a873f4424d995784b6ff58b0b,2016,Araçuaí,MG,19,M,Não informado,Preta,Não,Araçuaí,MG,477.9,569.7,529.6,408.3,540.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
125,0c5e5107e61c051809c72a731f646ec08b424b93,2016,Marcionílio Souza,BA,27,F,Não informado,Parda,Não,Itaberaba,BA,490.8,543.4,562.6,399.3,560.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
126,96e3f5d68c22f8e62852f1123856410d8f8e8e95,2016,Porto Velho,RO,48,M,Solteiro(a),Parda,Não,Porto Velho,RO,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
127,2d3a37f2bafb703f74c57baf12d164e48a36e8ad,2016,Nova Era,MG,23,F,Não informado,Parda,Não,Nova Era,MG,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
128,e1511a8e927cc21c5b23587d397789491d1ad916,2016,Jaboatão dos Guararapes,PE,16,F,Não informado,Parda,Não,Rio Formoso,PE,516.2,507.6,444.3,363.4,560.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
129,92282a1d27d299c7bfc377a814e7bd78c0ef3d32,2016,Fortaleza,CE,17,F,Não informado,Parda,Não,Fortaleza,CE,455.6,587.1,574.1,538.3,680.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
130,062e3b1fa078e4925a3d4a459bfe966e8a9c768a,2016,Funilândia,MG,24,F,Não informado,Parda,Não,Sete Lagoas,MG,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
131,1e8cf6295d7a2c1f1f7a8e654e7d0bb9942e20cb,2016,Fortaleza,CE,20,F,Não informado,Parda,Não,Fortaleza,CE,515.6,547.1,475.5,403.9,520.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
132,fb434bfad5c0db89bec493ee50c939fdb02d2f6e,2016,Portel,PA,34,F,Não informado,Parda,Não,Portel,PA,485.2,558.7,552.6,438.6,580.0,Nunca estudou,Nunca estudou
133,7bec1e065095abd13da928acd485ab71e5eabcfb,2016,Cubatão,SP,20,M,Não informado,Preta,Não,Cubatão,SP,469.5,479.9,455.6,437.1,520.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Não completou a 4ª série/5º ano do Ensino Fundamental.
134,a1619705b57c0be2f9408d4d1fc1db1f065ce13e,2016,Vitória da Conquista,BA,24,M,Não informado,Parda,Não,Vitória da Conquista,BA,483.0,514.2,424.5,443.3,500.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
135,bd9c2b0dbe1916a675895666caf69e0df9dd7b22,2016,Bocaiúva,MG,17,F,Não informado,Branca,Não,Bocaiúva,MG,635.8,649.6,636.7,724.1,780.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.
136,251e83c18a0d45019ffefab5461664ce84fbc4fb,2016,Passagem Franca,MA,15,M,Não informado,Branca,Não,São João dos Patos,MA,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
137,fce4c239420841dddad81c7b85712e1fd6fcd024,2016,Porto Velho,RO,31,M,Solteiro(a),Parda,Não,Porto Velho,RO,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
138,d5133b425c6fbeba4173f47f18e6412666646ddd,2016,Recife,PE,19,F,Não informado,Parda,Não,Recife,PE,387.0,459.9,455.1,501.7,580.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
139,861e1d13ac4ee778ad76ff33a93f399004221278,2016,São Luís do Curu,CE,20,F,Não informado,Parda,Não,São Gonçalo do Amarante,CE,429.8,568.9,570.6,626.0,400.0,Não sei.,Não sei.
140,b2e643a538180ab8bc1868a96a22d48d80c080dd,2016,Atilio Vivacqua,ES,17,M,Não informado,Branca,Não,Cachoeiro de Itapemirim,ES,435.7,533.5,544.2,405.1,520.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
141,1b569248445c52edb114e326e66110018229b00d,2016,Rio de Janeiro,RJ,52,F,Solteiro(a),Branca,Não,Rio de Janeiro,RJ,416.3,665.6,568.5,351.5,720.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade."
142,53f72aae18be71e50123aede98c2286902d40ef5,2016,Miraguaí,RS,24,F,Não informado,Parda,Não,Três Passos,RS,398.6,479.7,495.8,433.2,520.0,Não sei.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
143,f4312979d3a9245a11686e74552a2f235425c8ed,2016,São Bento,MA,15,F,Não informado,Preta,Não,São Bento,MA,557.8,603.3,574.6,590.1,600.0,Nunca estudou,"Completou o Ensino Médio, mas não completou a Faculdade."
144,b4a0df58cade1c3467b12052df84b1f64d6aa605,2016,Itagi,BA,18,F,Não informado,Parda,Não,Jequié,BA,414.4,450.5,379.6,443.7,440.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
145,8144886bbb1baf3730b177ac63e36f654716e8a4,2016,Itaúna,MG,21,F,Não informado,Parda,Não,Itaúna,MG,0.0,0.0,0.0,0.0,0.0,Completou a Pós-graduação.,Não completou a 4ª série/5º ano do Ensino Fundamental.
146,a5c056dd012783bc35e17f7687aaaec2c56f2dd0,2016,Passos,MG,18,F,Não informado,Parda,Não,Passos,MG,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
147,e3f149e277ebf61924972fe87fa4ee816950f493,2016,Teófilo Otoni,MG,21,M,Não informado,Parda,Não,Teófilo Otoni,MG,431.9,591.1,493.4,372.2,540.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
148,e9ee228cf82265126b0a218a6ad0d4515f9e3576,2016,Barra do Corda,MA,16,F,Não informado,Parda,Não,Barra do Corda,MA,404.8,346.2,0.0,0.0,0.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou a Faculdade, mas não completou a Pós-graduação."
149,a5f4a62d6ed268da4ae565effbde9e65278253cb,2016,Brasília,DF,19,F,Não informado,Branca,Não,Brasília,DF,653.2,703.6,623.8,664.6,740.0,Completou a Pós-graduação.,"Completou a Faculdade, mas não completou a Pós-graduação."
150,66bdd2f12b50c2fcf0f3813350b0fc0040b1af9e,2016,Salvador,BA,23,M,Não informado,Parda,Não,Salvador,BA,0.0,0.0,0.0,0.0,0.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade."
151,d0573631ad8f7665d389f30949fa604a1c17185c,2016,São José dos Campos,SP,22,M,Não informado,Parda,Não,São José dos Campos,SP,468.5,351.0,373.0,490.2,440.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
152,acd871097b033a83ee458aaee2c66d5bc395027e,2016,Linhares,ES,21,F,Não informado,Parda,Não,Linhares,ES,436.6,511.9,569.0,420.6,460.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
153,47711503c2d6694a7e37ad8ac91f7d3df30d7dec,2016,Barretos,SP,28,M,Não informado,Branca,Não,Barretos,SP,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
154,056f5b129ee281a862945f4d05e57d909c84de44,2016,São Paulo,SP,21,F,Não informado,Parda,Não,São Paulo,SP,512.3,486.9,516.5,416.8,560.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
155,b0d94e0a86684b316989083d8e581d064413fe59,2016,Brasília,DF,16,F,Não informado,Preta,Não,Brasília,DF,512.0,635.0,578.5,501.0,520.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
156,893b891eb70050641ff46e20d9cd7412a74154cd,2016,Aparecida de Goiânia,GO,38,F,Não informado,Parda,Não,Aparecida de Goiânia,GO,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
157,8bfbb04267b3a22be2aa4c532561ef0ade2c63f8,2016,Fortaleza,CE,17,M,Não informado,Branca,Não,Fortaleza,CE,565.2,583.5,570.7,676.0,500.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
158,ff42818829a5fdb786e58b4a8799183c97cd005e,2016,Cachoeiras de Macacu,RJ,22,F,Não informado,Parda,Não,Cachoeiras de Macacu,RJ,416.8,550.0,488.8,456.8,560.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
159,0d82ebb403cc907b042ba68583db34cf91381eac,2016,Águas Lindas de Goiás,GO,19,M,Não informado,Preta,Não,Águas Lindas de Goiás,GO,438.1,425.9,505.5,423.9,260.0,Não sei.,Não completou a 4ª série/5º ano do Ensino Fundamental.
160,a90dcc63e4edaf1a6bfefc1e75989fab0440d3ce,2016,São Joaquim da Barra,SP,17,F,Não informado,Branca,Não,São Joaquim da Barra,SP,401.8,486.3,520.1,333.8,560.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou a Faculdade, mas não completou a Pós-graduação."
161,85e31040cf18996a726aee2d2a01578d6ef5f1cd,2016,Aparecida de Goiânia,GO,24,M,Não informado,Parda,Não,Barretos,SP,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
162,6d1b4e3811f2f5a30453c844ae4bdcb65deb8e4e,2016,São José dos Campos,SP,18,F,Não informado,Branca,Não,São José dos Campos,SP,411.0,517.4,516.2,451.2,520.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade."
163,346b0c0a61fea016a8126f0e5e8939eb3232ba1e,2016,Pindoretama,CE,19,F,Não informado,Parda,Não,Pindoretama,CE,445.7,410.3,372.0,446.1,500.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
164,87d0b611ce5547590bcae08369197339ad32afc5,2016,Nova Olinda do Maranhão,MA,16,F,Não informado,Branca,Não,Santa Luzia do Paruá,MA,535.4,588.2,575.1,366.9,480.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
165,7d7b7990763af03f52a68e30ca6f11b8d7c2ce05,2016,Itatuba,PB,18,F,Não informado,Preta,Não,Ingá,PB,440.8,520.9,414.6,502.8,680.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
